wav,scat,abs
624,2.38851054758307e-18,2.87552457616186e-17
625,2.36598681627262e-18,2.82743476541502e-17
626,2.34381406082591e-18,2.78066051430331e-17
627,2.32196513881981e-18,2.73513154474581e-17
628,2.30041442951946e-18,2.690783531504e-17
629,2.27913774996244e-18,2.64755765332542e-17
630,2.25811228262176e-18,2.60540018263245e-17
631,2.23732030796171e-18,2.56426065630657e-17
632,2.21675684667006e-18,2.52408745777302e-17
633,2.1964193491996e-18,2.48482988461925e-17
634,2.17630527308104e-18,2.44643883278601e-17
635,2.15641208453987e-18,2.4088667592649e-17
636,2.13673725996916e-18,2.37206764499155e-17
637,2.11727828728011e-18,2.33599695797871e-17
638,2.09803266712354e-18,2.3006116167333e-17
639,2.078997914007e-18,2.26586995399816e-17
640,2.06017155872403e-18,2.23173168896559e-17
641,2.04155437019446e-18,2.19817626540683e-17
642,2.0231568645653e-18,2.16523987386943e-17
643,2.0049906540969e-18,2.1329659711655e-17
644,1.98706645759236e-18,2.10139390226328e-17
645,1.96939415048252e-18,2.07055916969747e-17
646,1.95198281592078e-18,2.04049370830042e-17
647,1.93484079648494e-18,2.01122616284397e-17
648,1.9179757461176e-18,1.98278216654809e-17
649,1.90139468200878e-18,1.95518461875133e-17
650,1.88510403260277e-18,1.92845394842497e-17
651,1.86910189701106e-18,1.9025824128836e-17
652,1.8533623398801e-18,1.87748252794044e-17
653,1.83785615111094e-18,1.85305723661978e-17
654,1.8225556258103e-18,1.82921578393176e-17
655,1.80743447848179e-18,1.80587327325634e-17
656,1.79246777211048e-18,1.78295029977399e-17
657,1.77763186052705e-18,1.76037265214545e-17
658,1.76290434253924e-18,1.73807107452455e-17
659,1.74826402648693e-18,1.71598108167977e-17
660,1.73369090811821e-18,1.69404283311354e-17
661,1.71917491782973e-18,1.67222707399169e-17
662,1.70473350089873e-18,1.65058648077661e-17
663,1.69038827872602e-18,1.62918508264418e-17
664,1.67615962862058e-18,1.60808206819476e-17
665,1.66206671644506e-18,1.58733195161167e-17
666,1.64812753793712e-18,1.56698477688968e-17
667,1.63435896741209e-18,1.54708635383647e-17
668,1.62077681264933e-18,1.52767852012014e-17
669,1.60739587487851e-18,1.50879942424009e-17
670,1.59423000986493e-18,1.49048381705633e-17
671,1.58128611235226e-18,1.47274765825051e-17
672,1.56855199343738e-18,1.4555575098637e-17
673,1.55601247944733e-18,1.43887294317534e-17
674,1.5436531115409e-18,1.42265610044626e-17
675,1.5314601028521e-18,1.40687150135064e-17
676,1.51942030068506e-18,1.39148587142749e-17
677,1.50752115325566e-18,1.37646799033152e-17
678,1.49575068055892e-18,1.36178855789814e-17
679,1.48409744894362e-18,1.34742007625262e-17
680,1.47255055037606e-18,1.33333674700993e-17
681,1.46110213060476e-18,1.31951554798925e-17
682,1.44975246303103e-18,1.30593810394514e-17
683,1.43850324370749e-18,1.29258701913817e-17
684,1.4273560413556e-18,1.27944510650489e-17
685,1.41631230208896e-18,1.2664953941281e-17
686,1.40537335415839e-18,1.25372112967247e-17
687,1.39454041270173e-18,1.2411057829251e-17
688,1.38381458447988e-18,1.22863304656639e-17
689,1.37319687259247e-18,1.21628683530529e-17
690,1.36268818079111e-18,1.20405128758898e-17
691,1.35228865931795e-18,1.19191842697441e-17
692,1.34199639975291e-18,1.17990381056502e-17
693,1.33180916304652e-18,1.16802705236897e-17
694,1.32172477618221e-18,1.15630726776979e-17
695,1.31174112987844e-18,1.1447630883141e-17
696,1.30185617638966e-18,1.13341267533832e-17
697,1.2920679273904e-18,1.12227373251216e-17
698,1.28237445194554e-18,1.11136351737214e-17
699,1.27277387456076e-18,1.10069885192039e-17
700,1.26326437347835e-18,1.09029612725259e-17
701,1.25384447389305e-18,1.08016226034317e-17
702,1.24451362875289e-18,1.07027641110343e-17
703,1.23527144838516e-18,1.06061299757882e-17
704,1.22611752474307e-18,1.05114703973923e-17
705,1.21705143253364e-18,1.04185414571368e-17
706,1.20807273030049e-18,1.03271049762342e-17
707,1.19918096146028e-18,1.0236928370727e-17
708,1.19037565529719e-18,1.01477845034734e-17
709,1.18165632791578e-18,1.00594515337444e-17
710,1.17302248286641e-18,9.97171281266705e-18
711,1.16447311938294e-18,9.88443887374309e-18
