wav,scat,abs
571,2.05208326435389e-16,3.22985219089942e-15
572,2.12750351404338e-16,3.28521771843035e-15
573,2.20437279031377e-16,3.34111303103043e-15
574,2.28321349735081e-16,3.3980400840084e-15
575,2.36464039875738e-16,3.45656680717507e-15
576,2.44937008783831e-16,3.51733258021761e-15
577,2.53823310238958e-16,3.58105559070429e-15
578,2.63218946115622e-16,3.64854256629412e-15
579,2.73234858865484e-16,3.72070148441412e-15
580,2.8399947616644e-16,3.79855793352341e-15
581,2.95633852496468e-16,3.88302596834538e-15
582,3.08183164245397e-16,3.97430985995082e-15
583,3.21674743863254e-16,4.07244764784526e-15
584,3.36133281658225e-16,4.17745154900819e-15
585,3.51579433747175e-16,4.28929811316299e-15
586,3.68028199579825e-16,4.40791710333205e-15
587,3.85487049333788e-16,4.53317902832271e-15
588,4.03953787500918e-16,4.66488130012594e-15
589,4.23414148070557e-16,4.80273305328774e-15
590,4.43839136241521e-16,4.94633880473916e-15
591,4.65202687509575e-16,5.09535225031066e-15
592,4.87532519963657e-16,5.24989285301054e-15
593,5.10869221691749e-16,5.41018763613173e-15
594,5.35254568157252e-16,5.576471987591e-15
595,5.60731469318774e-16,5.74898961153401e-15
596,5.87343900007705e-16,5.9279924131511e-15
597,6.15136811176973e-16,6.11374030498717e-15
598,6.44156019395107e-16,6.30650092164212e-15
599,6.74448071710706e-16,6.50654922827007e-15
600,7.06060093323264e-16,6.71416707820723e-15
601,7.39070369584445e-16,6.92984905400764e-15
602,7.7366849828776e-16,7.15482792552142e-15
603,8.10099199915948e-16,7.39067490754498e-15
604,8.48650727854388e-16,7.6392119334427e-15
605,8.89661739317273e-16,7.90254804768479e-15
606,9.33529639361769e-16,8.18312335729321e-15
607,9.8072076550446e-16,8.48376226518893e-15
608,1.03178286431209e-15,8.80773803144485e-15
609,1.08736041121117e-15,9.1588510583288e-15
610,1.14821339551314e-15,9.5415233450868e-15
611,1.21511529961103e-15,9.96009259297079e-15
612,1.2885427222756e-15,1.04167906643616e-14
613,1.36890337245318e-15,1.09133002382691e-14
614,1.45659058883946e-15,1.14511222700763e-14
615,1.5519656928449e-15,1.20314674232189e-14
616,1.65533615128597e-15,1.26551271201178e-14
617,1.76692939119998e-15,1.33223250362473e-14
618,1.88686247685782e-15,1.40325522485858e-14
619,2.01510838715737e-15,1.4784392426626e-14
620,2.15146039660816e-15,1.55753477966963e-14
621,2.29570666098508e-15,1.64029832358e-14
622,2.44815216822585e-15,1.7268124041707e-14
623,2.60921491880965e-15,1.8172212056072e-14
624,2.77929391524513e-15,1.91164615702432e-14
625,2.9587426408802e-15,2.01016905262345e-14
626,3.14783172667142e-15,2.1128091260543e-14
627,3.34669778284645e-15,2.21949258746547e-14
628,3.55527497815045e-15,2.33001302325163e-14
629,3.77320582822947e-15,2.44398114317052e-14
630,3.9997280700812e-15,2.56076278451476e-14
631,4.23344431410294e-15,2.6793463846185e-14
632,4.4719874260696e-15,2.79815214977186e-14
633,4.71216471543252e-15,2.9151530386402e-14
634,4.94996586523856e-15,3.02790509487364e-14
635,5.18057110744854e-15,3.13357648664753e-14
636,5.3984410751957e-15,3.22902447788967e-14
637,5.59750829846391e-15,3.3109286218913e-14
638,5.77147941285168e-15,3.37598121926208e-14
639,5.91423870800933e-15,3.42112509166039e-14
640,6.02031980940696e-15,3.44381567389619e-14
641,6.08533310560558e-15,3.44227696267558e-14
642,6.10644677491268e-15,3.41581161881412e-14
643,6.08308238976275e-15,3.3650401851214e-14
644,6.01702468556653e-15,3.29186065707094e-14
645,5.91217209627816e-15,3.19923527464249e-14
646,5.77404943026267e-15,3.09086404647605e-14
647,5.60918849969289e-15,2.97081084281649e-14
648,5.42449423408577e-15,2.84314794808803e-14
649,5.22669335943752e-15,2.71166823341821e-14
650,5.02192366461702e-15,2.57968947290467e-14
651,4.81511830681374e-15,2.44972314387547e-14
652,4.60912451221626e-15,2.32299296691532e-14
653,4.40571365457927e-15,2.20013287374224e-14
654,4.20601326513705e-15,2.08145711009363e-14
655,4.01069080321815e-15,1.9670642229645e-14
656,3.82009956420958e-15,1.85691652473334e-14
657,3.63439077128617e-15,1.75089886258784e-14
658,3.45359718789363e-15,1.64886069105816e-14
659,3.27769356164843e-15,1.55064504066536e-14
660,3.10663877133543e-15,1.45610746990204e-14
661,2.94073480049025e-15,1.36531100287196e-14
662,2.78119103016245e-15,1.2788252824884e-14
663,2.62908230820914e-15,1.19713640061711e-14
664,2.48515131503045e-15,1.12054265993921e-14
665,2.34984898634093e-15,1.04918281843409e-14
666,2.22338107376067e-15,9.83066069158021e-15
667,2.10575580803618e-15,9.22101140528089e-15
668,1.9968291114955e-15,8.66122806172738e-15
669,1.89634517735328e-15,8.14914876577911e-15
670,1.80397127961911e-15,7.68229311553766e-15
671,1.71919488883993e-15,7.25734344454501e-15
672,1.64112989751878e-15,6.86918059869091e-15
673,1.56893502836137e-15,6.51303762341439e-15
674,1.50188494073699e-15,6.18483951107512e-15
675,1.43935347178179e-15,5.88109562312976e-15
676,1.38079941578276e-15,5.59881000963509e-15
677,1.32575450952113e-15,5.33540676480451e-15
678,1.27381330092784e-15,5.08866789198616e-15
679,1.224624606584e-15,4.85668151004676e-15
680,1.17788431760398e-15,4.63779865446113e-15
681,1.13336427925854e-15,4.43074556787117e-15
682,1.09096610141574e-15,4.23483727938719e-15
683,1.05061132708674e-15,4.04949722700377e-15
684,1.01221937301063e-15,3.8741610220651e-15
685,9.75708664667258e-16,3.70827994207986e-15
686,9.40997575054185e-16,3.55132354646046e-15
687,9.08005190884739e-16,3.40278155151731e-15
688,8.76651928494896e-16,3.26216508676992e-15
689,8.46860020058992e-16,3.12900744038941e-15
690,8.18553885192474e-16,3.00286438659698e-15
691,7.91653888370789e-16,2.88331252425436e-15
692,7.66065415932193e-16,2.76995037391651e-15
693,7.41698298699981e-16,2.66240762320388e-15
694,7.18470203026812e-16,2.56034368938114e-15
695,6.96305827063414e-16,2.4634447557481e-15
696,6.75136191062179e-16,2.37142114321052e-15
697,6.54898009432839e-16,2.28400497486455e-15
698,6.35533134029092e-16,2.20094809726352e-15
699,6.16988059633112e-16,2.12202022699522e-15
700,5.99213485173147e-16,2.04700728788561e-15
701,5.82166145769676e-16,1.9756966659764e-15
702,5.65812293914294e-16,1.90785003766337e-15
703,5.50120902282448e-16,1.84323736233677e-15
704,5.3506221965801e-16,1.78164387138791e-15
705,5.20607756018172e-16,1.72286909531586e-15
706,5.06730260098378e-16,1.66672593379152e-15
707,4.93403691080588e-16,1.61303977073813e-15
708,4.80603185785829e-16,1.56164763542062e-15
709,4.68305022526162e-16,1.51239740969897e-15
710,4.56486581105173e-16,1.46514708491604e-15
711,4.45123868215509e-16,1.41977089321379e-15
712,4.34187185994445e-16,1.37617259890537e-15
713,4.23648028432812e-16,1.33426773182588e-15
714,4.13480352303102e-16,1.29397880749122e-15
715,4.03660338742286e-16,1.25523460276481e-15
716,3.94166181759658e-16,1.21796950710916e-15
717,3.84977900159616e-16,1.18212294029295e-15
718,3.76077169874832e-16,1.14763882873691e-15
719,3.67447174131412e-16,1.11446513379154e-15
720,3.5907247246924e-16,1.08255343239422e-15
721,3.50944082098548e-16,1.05186830945666e-15
722,3.43068633173183e-16,1.02240310025329e-15
723,3.35453633862193e-16,9.94150516842521e-16
724,3.28104519075858e-16,9.67097459898736e-16
725,3.21024921998408e-16,9.41226056831387e-16
726,3.14216928109025e-16,9.16514592978526e-16
727,3.07681310779219e-16,8.92938339954631e-16
728,3.01417748195709e-16,8.70470286798429e-16
729,2.95425021881553e-16,8.4908178061132e-16
730,2.89701192850783e-16,8.28743069830751e-16
731,2.84236553254646e-16,8.09401894923599e-16
732,2.79000649449164e-16,7.90944895617762e-16
733,2.73962101834794e-16,7.7325874664449e-16
734,2.69092602755019e-16,7.56242052880666e-16
735,2.64366586908585e-16,7.39804016961312e-16
736,2.59760961377906e-16,7.23863335082599e-16
737,2.55254885030101e-16,7.08347280507131e-16
738,2.50829588726651e-16,6.93190941210483e-16
739,2.46468229088441e-16,6.78336583568072e-16
740,2.42155772949127e-16,6.63733128150778e-16
741,2.37883903187867e-16,6.49350271236731e-16
742,2.33659992452289e-16,6.35203963682371e-16
743,2.29493307428252e-16,6.21315455451894e-16
744,2.25392053072919e-16,6.07702678658265e-16
745,2.21363432951733e-16,5.94380496538323e-16
746,2.17413713406769e-16,5.81360952605658e-16
747,2.13548290029955e-16,5.68653516100189e-16
748,2.09771755135139e-16,5.56265320598686e-16
749,2.06087965134009e-16,5.44201393326879e-16
750,2.02500106509747e-16,5.32464874207175e-16
751,1.99010168855642e-16,5.21058552116365e-16
752,1.95617939364115e-16,5.0998772585187e-16
753,1.9232266966594e-16,4.9925710732386e-16
754,1.89123454913877e-16,4.88870215242182e-16
755,1.86019256698171e-16,4.78829510948474e-16
756,1.8300892418724e-16,4.69136526379256e-16
757,1.80091213577756e-16,4.59791984266797e-16
758,1.77264805944899e-16,4.50795910773409e-16
759,1.74528323587933e-16,4.42147740827304e-16
760,1.71880344206936e-16,4.33846411854223e-16
761,1.69318350714956e-16,4.25883970671054e-16
762,1.66836801635486e-16,4.18233701535732e-16
763,1.64429975191335e-16,4.10867313466083e-16
764,1.62092556836765e-16,4.03758535879888e-16
765,1.59819605144729e-16,3.96882942893685e-16
766,1.57606521407841e-16,3.90217798493651e-16
767,1.55449022516086e-16,3.83741920081141e-16
768,1.53343116730306e-16,3.77435558220719e-16
769,1.51285082018357e-16,3.71280290694451e-16
770,1.4927144639842e-16,3.65258929998704e-16
771,1.47298616428719e-16,3.59356534991917e-16
772,1.45362213790552e-16,3.53562479346655e-16
773,1.43457996875736e-16,3.47867683564434e-16
774,1.41582045318886e-16,3.42263942660199e-16
775,1.39730741952263e-16,3.3674387005022e-16
776,1.37900757156644e-16,3.31300846059799e-16
777,1.36089035261998e-16,3.25928970276375e-16
778,1.34292782686307e-16,3.20623017075772e-16
779,1.32509457530496e-16,3.15378393741256e-16
780,1.30736761750923e-16,3.10191104368938e-16
781,1.28974418998295e-16,3.05062478229841e-16
782,1.27227399475424e-16,3.00007639768677e-16
783,1.25501176079318e-16,2.95042689723562e-16
784,1.23800716926279e-16,2.90182038081351e-16
785,1.22130511328735e-16,2.85438515032471e-16
786,1.20494599103011e-16,2.80823489219642e-16
787,1.18896602320969e-16,2.76346990486657e-16
788,1.17339758739121e-16,2.72017834788637e-16
789,1.15826956258519e-16,2.67843749359583e-16
790,1.14360766688166e-16,2.63831492619507e-16
791,1.12941966719687e-16,2.59981891163304e-16
792,1.11566816594741e-16,2.56280716346785e-16
793,1.10231038798004e-16,2.52712057052976e-16
794,1.08930653649164e-16,2.49261112680682e-16
795,1.0766195396594e-16,2.4591409465472e-16
796,1.06421483165654e-16,2.42658141753879e-16
797,1.05206016377011e-16,2.39481247524156e-16
798,1.04012544190185e-16,2.36372198277453e-16
799,1.02838258720127e-16,2.33320520367682e-16
800,1.01680542171852e-16,2.3031643703205e-16
801,1.00537537044445e-16,2.27352585321504e-16
802,9.94091934908999e-17,2.24427166109554e-16
803,9.82957559567616e-17,2.2153935006876e-16
804,9.7197437751511e-17,2.18688289807511e-16
805,9.6114422706252e-17,2.15873122399223e-16
806,9.50468668016098e-17,2.13092971643946e-16
807,9.39948997614724e-17,2.10346950076144e-16
808,9.29586266088538e-17,2.07634160732214e-16
809,9.19381291807609e-17,2.049536986911e-16
810,9.09334675974336e-17,2.02304654120944e-16
811,8.99446792609356e-17,1.99688164633135e-16
812,8.89717760409504e-17,1.97111230268006e-16
813,8.8014752138753e-17,1.94581546073555e-16
814,8.70735866573115e-17,1.92106390729587e-16
815,8.61482447294125e-17,1.89692647076663e-16
816,8.52386785964593e-17,1.87346822685266e-16
817,8.43448286389213e-17,1.85075070394079e-16
818,8.34666243595184e-17,1.82883208755303e-16
819,8.26039853203096e-17,1.80776742333494e-16
820,8.17568216830346e-17,1.78760876820789e-16
821,8.09246317997753e-17,1.76834790211926e-16
822,8.01057721775113e-17,1.74981036412916e-16
823,7.92984902049306e-17,1.73180005165216e-16
824,7.8501141321774e-17,1.71413017109748e-16
825,7.77121839354816e-17,1.69662282554212e-16
826,7.69301751316482e-17,1.67910872476903e-16
827,7.61537670798612e-17,1.66142700473473e-16
828,7.53817040442207e-17,1.64342514428364e-16
829,7.46128199143346e-17,1.62495896746404e-16
830,7.3846036861955e-17,1.60589279283431e-16
831,7.30811188867226e-17,1.58618016245798e-16
832,7.23200240680184e-17,1.56601070627184e-16
833,7.15649635186416e-17,1.5456060606264e-16
834,7.08179906257705e-17,1.52517587028161e-16
835,7.00810067635604e-17,1.50491792223318e-16
836,6.93557682404651e-17,1.48501847648591e-16
837,6.86438942567609e-17,1.46565276800725e-16
838,6.7946875670678e-17,1.44698565608757e-16
839,6.72660843956524e-17,1.42917239972097e-16
840,6.66027826292129e-17,1.41235947940735e-16
841,6.59574353466017e-17,1.39661961796581e-16
842,6.53284666913281e-17,1.38183248801375e-16
843,6.47140378304854e-17,1.36785028666205e-16
844,6.41124181930956e-17,1.35453262752455e-16
845,6.35219775270366e-17,1.34174587559876e-16
846,6.29411791508222e-17,1.32936260626141e-16
847,6.23685742673497e-17,1.3172611760571e-16
848,6.18027972217155e-17,1.30532539441946e-16
849,6.12425615974333e-17,1.29344428660096e-16
850,6.068665756157e-17,1.28151197820647e-16
851,6.01344717085077e-17,1.26946827526607e-16
852,5.95869181938829e-17,1.25737230831909e-16
853,5.90451168433126e-17,1.24530108274749e-16
854,5.85101147945505e-17,1.23332782877181e-16
855,5.79828896415978e-17,1.22152210673632e-16
856,5.74643529732724e-17,1.20994995299958e-16
857,5.69553542381428e-17,1.19867406150652e-16
858,5.64566848751892e-17,1.18775399656786e-16
859,5.59690826572049e-17,1.17724643287011e-16
860,5.5493235690461e-17,1.16720538814787e-16
861,5.50292682385695e-17,1.15765081648597e-16
862,5.4575814553325e-17,1.14851134515048e-16
863,5.41313186028747e-17,1.13970270899183e-16
864,5.36943048377624e-17,1.13114423215011e-16
865,5.32633729758786e-17,1.12275856174525e-16
866,5.2837193841124e-17,1.11447146957665e-16
867,5.24145061475151e-17,1.10621171580762e-16
868,5.19941141305346e-17,1.09791096916107e-16
869,5.15748859350783e-17,1.08950377852531e-16
870,5.11557530986474e-17,1.08092761573872e-16
871,5.07361264979509e-17,1.07214722002919e-16
872,5.03166375177891e-17,1.06319840124768e-16
873,4.98980956485854e-17,1.05412792420713e-16
874,4.94812681444821e-17,1.04498067722195e-16
875,4.90668804606957e-17,1.03579964663527e-16
876,4.86556169972052e-17,1.02662591367716e-16
877,4.82481221129351e-17,1.01749867160184e-16
878,4.78450013762242e-17,1.00845526109399e-16
879,4.74468230193579e-17,9.99531222009665e-17
880,4.70541193790751e-17,9.90760349170427e-17
881,4.66672107769258e-17,9.82164865654277e-17
882,4.62858929619874e-17,9.73737829433451e-17
883,4.59098815938691e-17,9.65467638241024e-17
884,4.55389050281685e-17,9.57343179427885e-17
885,4.51727037222631e-17,9.4935380627661e-17
886,4.48110296863845e-17,9.41489316307388e-17
887,4.44536459764292e-17,9.33739931421929e-17
888,4.41003262252304e-17,9.26096279743429e-17
889,4.37508542092686e-17,9.18549379021389e-17
890,4.34050235040501e-17,9.11090622308759e-17
891,4.306268893457e-17,9.03712527545409e-17
892,4.27238576023336e-17,8.96410049362144e-17
893,4.23885600257817e-17,8.89178645317324e-17
894,4.2056823268072e-17,8.82013873249927e-17
895,4.17286710894248e-17,8.74911389745698e-17
896,4.140412409706e-17,8.67866948251634e-17
897,4.10831998925228e-17,8.60876396865863e-17
898,4.07659132162293e-17,8.53935675828615e-17
899,4.04522760890745e-17,8.47040814738415e-17
900,4.014229789991e-17,8.40187935585428e-17
901,3.98359401451837e-17,8.3337867803105e-17
902,3.95330370132522e-17,8.26629937141855e-17
903,3.92334074660068e-17,8.19960775054518e-17
904,3.89368783360984e-17,8.13389672000323e-17
905,3.86432840270921e-17,8.06934539489807e-17
906,3.83524662352287e-17,8.00612730028444e-17
907,3.80642736911166e-17,7.94441043616201e-17
908,3.77785619197864e-17,7.88435731272341e-17
909,3.74951930176466e-17,7.82612495817182e-17
910,3.72140355794282e-17,7.7698647998655e-17
911,3.69350815675613e-17,7.7156337273946e-17
912,3.66586504678458e-17,7.6632352769915e-17
913,3.6385100931662e-17,7.61243394364677e-17
914,3.61147715050935e-17,7.56300043906374e-17
915,3.58479814966319e-17,7.51471176085309e-17
916,3.55850319177253e-17,7.46735112368198e-17
917,3.53262064850477e-17,7.42070776260724e-17
918,3.50717726745266e-17,7.37457661813004e-17
919,3.4821982818345e-17,7.32875791166765e-17
920,3.45770749982531e-17,7.28305670029725e-17
921,3.43370727112053e-17,7.23735115265001e-17
922,3.41014344796344e-17,7.1917156098635e-17
923,3.38695454919089e-17,7.14625718921446e-17
924,3.36408179889705e-17,7.10108181300902e-17
925,3.34146897610463e-17,7.05629451427376e-17
926,3.31906229431059e-17,7.01199958549942e-17
927,3.29681030826532e-17,6.96830057856856e-17
928,3.27466384555421e-17,6.92530016340283e-17
929,3.25257596070793e-17,6.88309985266071e-17
930,3.23050192943174e-17,6.84179949382156e-17
931,3.20841547391241e-17,6.8014089864712e-17
932,3.18633690903183e-17,6.76169210532482e-17
933,3.16429354893722e-17,6.72237574758505e-17
934,3.14231152886627e-17,6.68319400183747e-17
935,3.1204158099166e-17,6.64388841171679e-17
936,3.09863019017797e-17,6.6042081124778e-17
937,3.07697732164174e-17,6.5639098484712e-17
938,3.0554787323169e-17,6.52275787956448e-17
939,3.03415485300329e-17,6.48052378444675e-17
940,3.01302504768472e-17,6.43698638545851e-17
941,2.99210724259226e-17,6.39210420882041e-17
942,2.97141726944935e-17,6.34631741697605e-17
943,2.9509698948407e-17,6.30013443483663e-17
944,2.93077906290186e-17,6.25404680077097e-17
945,2.91085793641954e-17,6.20852972652904e-17
946,2.89121893901804e-17,6.16404277572863e-17
947,2.87187379821011e-17,6.12103065115131e-17
948,2.85283358911726e-17,6.07992408199095e-17
949,2.83410877869104e-17,6.04114080314752e-17
950,2.81570925502312e-17,6.00508634851171e-17
951,2.79763254391676e-17,5.9719443545354e-17
952,2.77984350599179e-17,5.94130955218987e-17
953,2.76230284919915e-17,5.91268879449924e-17
954,2.74497288743903e-17,5.88560327868029e-17
955,2.7278174604161e-17,5.85958747351701e-17
956,2.71080186928743e-17,5.834188329309e-17
957,2.69389282680166e-17,5.80896475286556e-17
958,2.67705842072059e-17,5.78348733138715e-17
959,2.66026808938389e-17,5.75733828994793e-17
960,2.64349262254895e-17,5.73011186220973e-17
961,2.62671478321941e-17,5.70156054657619e-17
962,2.60994742609078e-17,5.6718480729693e-17
963,2.59320791758532e-17,5.64120346644045e-17
964,2.57651292659133e-17,5.60984984899867e-17
965,2.55987842636865e-17,5.57800424984548e-17
966,2.54331969990384e-17,5.54587748178594e-17
967,2.52685134842378e-17,5.51367407994558e-17
968,2.51048730278348e-17,5.48159229887577e-17
969,2.49424083745219e-17,5.44982416413993e-17
970,2.47812458768177e-17,5.4185554995349e-17
971,2.46215118292019e-17,5.38791150872154e-17
972,2.44633430696489e-17,5.35786309563203e-17
973,2.43068724405779e-17,5.32835595948446e-17
974,2.41522260849613e-17,5.29933693343007e-17
975,2.39995237548804e-17,5.27075396937346e-17
976,2.38488791363618e-17,5.24255609679706e-17
977,2.37004001881785e-17,5.21469335718353e-17
978,2.35541894925487e-17,5.1871167154902e-17
979,2.34103446159229e-17,5.15977794996831e-17
980,2.32689583288621e-17,5.13262952924459e-17
981,2.31300124768808e-17,5.10563014103572e-17
