wav,scat,abs
741,5.56570773955299e-19,3.74827299008945e-18
742,5.52848989903174e-19,3.71397800962386e-18
743,5.49147042339591e-19,3.67998880462799e-18
744,5.45466929606226e-19,3.6463031117502e-18
745,5.41810547605228e-19,3.61291769838051e-18
746,5.38179691497214e-19,3.57982844440448e-18
747,5.34576057810864e-19,3.54703041331866e-18
748,5.31001246919766e-19,3.51451791293266e-18
749,5.27456765844103e-19,3.48228454592826e-18
750,5.23944031223533e-19,3.45032325935371e-18
751,5.20464205401929e-19,3.41863938539566e-18
752,5.17017879197674e-19,3.38727618102113e-18
753,5.13605506170113e-19,3.35628213431295e-18
754,5.10227501388463e-19,3.32570360697761e-18
755,5.06884243371089e-19,3.29558492006086e-18
756,5.03576076023893e-19,3.26596844407148e-18
757,5.00303310572466e-19,3.23689469297847e-18
758,4.97066227483373e-19,3.20840242159731e-18
759,4.93865078370488e-19,3.18052872593026e-18
760,4.90700087629091e-19,3.15330913098761e-18
761,4.87571095099854e-19,3.12675629396001e-18
762,4.84476870574354e-19,3.10081877216833e-18
763,4.8141603274724e-19,3.07543523183047e-18
764,4.78387252326178e-19,3.05054651806755e-18
765,4.75389249604195e-19,3.02609554231215e-18
766,4.72420792224969e-19,3.00202718194066e-18
767,4.69480693127497e-19,2.97828819131802e-18
768,4.66567808657578e-19,2.95482712350676e-18
769,4.63681036834504e-19,2.93159426194718e-18
770,4.60819315665553e-19,2.90854156924879e-18
771,4.57981490323517e-19,2.88563328622834e-18
772,4.55166061528844e-19,2.86286660706265e-18
773,4.523715183025e-19,2.84024516594772e-18
774,4.49596410650025e-19,2.81777305193816e-18
775,4.46839348029443e-19,2.79545478614237e-18
776,4.44098998066418e-19,2.77329529304145e-18
777,4.41374085495039e-19,2.75129986611948e-18
778,4.38663391303428e-19,2.72947412801088e-18
779,4.35965752064106e-19,2.70782398539516e-18
780,4.33280060002035e-19,2.6863555836191e-18
781,4.30606013346309e-19,2.66508139599739e-18
782,4.27945534247553e-19,2.64403146500958e-18
783,4.25300858503295e-19,2.62323734185208e-18
784,4.22674114061175e-19,2.60272867129556e-18
785,4.20067323118796e-19,2.58253329285373e-18
786,4.17482404932013e-19,2.56267734276814e-18
787,4.14921179257414e-19,2.54318535598278e-18
788,4.12385370358953e-19,2.5240803674042e-18
789,4.09876611513687e-19,2.50538401185338e-18
790,4.07396449400209e-19,2.48711661187016e-18
791,4.04945637662668e-19,2.46928404812977e-18
792,4.02522799903253e-19,2.45185290874954e-18
793,4.00126232591078e-19,2.4347839773262e-18
794,3.97754299491532e-19,2.41803954322392e-18
795,3.95405428171302e-19,2.40158331943562e-18
796,3.93078106915967e-19,2.38538037029658e-18
797,3.9077088202875e-19,2.36939704829821e-18
798,3.88482355481588e-19,2.35360093931301e-18
799,3.86211182891851e-19,2.33796081559568e-18
800,3.83956072041844e-19,2.32244659938941e-18
801,3.81716079482788e-19,2.30703353543083e-18
802,3.79491168964608e-19,2.29171002611962e-18
803,3.7728146017373e-19,2.27646697595047e-18
804,3.75087063800208e-19,2.26129545606188e-18
805,3.72908081772631e-19,2.24618670404658e-18
806,3.70744607497602e-19,2.23113212287165e-18
807,3.68596726103061e-19,2.21612327895485e-18
808,3.66464514684734e-19,2.20115189944265e-18
809,3.64348042555048e-19,2.18620986873377e-18
810,3.62247371493973e-19,2.17128923706114e-18
811,3.60162556116484e-19,2.15639752837019e-18
812,3.58093644375291e-19,2.14158677414444e-18
813,3.56040677572204e-19,2.12691568533159e-18
814,3.5400369055026e-19,2.11244133489485e-18
815,3.51982711941349e-19,2.09821920058468e-18
816,3.49977764410945e-19,2.08430321064634e-18
817,3.47988864899717e-19,2.07074579224917e-18
818,3.46016024861879e-19,2.05759792243567e-18
819,3.4405925050008e-19,2.0449091814003e-18
820,3.42118542783792e-19,2.03272777420572e-18
821,3.40193651931768e-19,2.02106153243343e-18
822,3.38283620533905e-19,2.00980432206296e-18
823,3.36387397361973e-19,1.99883220616091e-18
824,3.34503970216163e-19,1.9880244700209e-18
825,3.32632364908e-19,1.97726353829846e-18
826,3.3077164442743e-19,1.96643493169052e-18
827,3.28920908279551e-19,1.95542726089067e-18
828,3.27079291976996e-19,1.94413225559217e-18
829,3.25245966674433e-19,1.93244482631692e-18
830,3.23420139374074e-19,1.92026320576747e-18
831,3.21601544657692e-19,1.90754370406542e-18
832,3.19791351446553e-19,1.89440278722518e-18
833,3.17990934109374e-19,1.88098226493505e-18
834,3.16201606662148e-19,1.86741977151259e-18
835,3.14424623751021e-19,1.85384870738933e-18
836,3.12661182050333e-19,1.840398252204e-18
837,3.10912422036922e-19,1.82719344477335e-18
838,3.09179430103786e-19,1.81435532534447e-18
839,3.07463240978585e-19,1.80200113576663e-18
840,3.05764839966103e-19,1.79024453130652e-18
841,3.04084678127509e-19,1.77914985810417e-18
842,3.02421777694495e-19,1.76864674284781e-18
843,3.00774945116957e-19,1.75864310733625e-18
844,2.99143031037873e-19,1.74904954402243e-18
845,2.97524928129474e-19,1.73977912095842e-18
846,2.95919569237873e-19,1.73074722464617e-18
847,2.94325925813782e-19,1.72187143860545e-18
848,2.92743006608583e-19,1.71307145566155e-18
849,2.91169856616415e-19,1.70426902209896e-18
850,2.89605556616844e-19,1.69538793891066e-18
851,2.88049609539469e-19,1.68638216236294e-18
852,2.86502646857602e-19,1.67728777874575e-18
853,2.84965471097836e-19,1.66815437182974e-18
854,2.83438850734462e-19,1.65903017304137e-18
855,2.81923521051071e-19,1.64996206980016e-18
856,2.80420185174976e-19,1.64099562944202e-18
857,2.78929515268783e-19,1.63217513777145e-18
858,2.77452153864418e-19,1.62354365133045e-18
859,2.75988715326033e-19,1.6151430625325e-18
860,2.74539787031684e-19,1.60701415644768e-18
861,2.73105525342611e-19,1.59917579195833e-18
862,2.71684916284756e-19,1.59158637143655e-18
863,2.70276774012005e-19,1.58419468717583e-18
864,2.68879953177917e-19,1.57695081597136e-18
865,2.67493347135673e-19,1.56980604532381e-18
866,2.66115886500016e-19,1.5627128204411e-18
867,2.64746538046605e-19,1.55562471096924e-18
868,2.63384303925665e-19,1.54849639645015e-18
869,2.62028221167949e-19,1.54128366954296e-18
870,2.6067736180706e-19,1.53394347241993e-18
871,2.59331173743299e-19,1.52645012841917e-18
872,2.57990099080687e-19,1.51882507896104e-18
873,2.56654736700168e-19,1.51109754518698e-18
874,2.55325663403567e-19,1.50329605632794e-18
875,2.54003433958067e-19,1.49544843064764e-18
876,2.52688581262637e-19,1.48758176370819e-18
877,2.513816166276e-19,1.47972242358221e-18
878,2.50083030158674e-19,1.47189605263057e-18
879,2.48793291237094e-19,1.46412757546626e-18
880,2.47512848926658e-19,1.45644120568527e-18
881,2.46241979559078e-19,1.44885375142862e-18
882,2.4498051191079e-19,1.44136243252568e-18
883,2.4372820235378e-19,1.43396116428008e-18
884,2.42484814224586e-19,1.42664402459069e-18
885,2.41250117609007e-19,1.41940524854423e-18
886,2.40023889140967e-19,1.41223922341674e-18
887,2.3880591181473e-19,1.40514048406247e-18
888,2.37595974809703e-19,1.39810370867023e-18
889,2.36393873327106e-19,1.39112371486779e-18
890,2.35199408487972e-19,1.38419545598002e-18
891,2.3401243379385e-19,1.37731385138573e-18
892,2.32832938580792e-19,1.37047346774041e-18
893,2.31660934166663e-19,1.36366889900265e-18
894,2.30496429824727e-19,1.35689484840754e-18
895,2.29339432843534e-19,1.35014612682728e-18
896,2.28189948587021e-19,1.34341765086789e-18
897,2.27047980554721e-19,1.33670444071571e-18
898,2.25913530442e-19,1.3300016177474e-18
899,2.24786598200236e-19,1.32330440191613e-18
900,2.23667182049364e-19,1.31660811632416e-18
901,2.22555236142025e-19,1.30991481424239e-18
902,2.21450595123453e-19,1.30324526109234e-18
903,2.20353077174315e-19,1.29662306691288e-18
904,2.19262505561895e-19,1.2900713321387e-18
905,2.18178708513704e-19,1.28361265546966e-18
906,2.17101519099195e-19,1.27726913932057e-18
907,2.16030775119105e-19,1.27106239296805e-18
908,2.14966319001988e-19,1.26501353350784e-18
909,2.13907997707509e-19,1.25914318473396e-18
910,2.12855662766712e-19,1.25347146038963e-18
911,2.11809284388494e-19,1.24800597300448e-18
912,2.1076915387977e-19,1.24272027739311e-18
913,2.09735606637303e-19,1.2375825558014e-18
914,2.08708964397737e-19,1.23256168325731e-18
915,2.07689535638892e-19,1.22762722840055e-18
916,2.06677616029097e-19,1.22274944314467e-18
917,2.056734889204e-19,1.21789924173802e-18
918,2.04677425881713e-19,1.21304816976125e-18
919,2.03689687268323e-19,1.20816836356104e-18
920,2.02710522582564e-19,1.20323251442248e-18
921,2.01739966513185e-19,1.1982255691281e-18
922,2.00777478045718e-19,1.19316576864229e-18
923,1.99822433545478e-19,1.18807674792085e-18
924,1.98874228869497e-19,1.18298171528958e-18
925,1.97932278577598e-19,1.17790349299798e-18
926,1.96996015298173e-19,1.17286454179243e-18
927,1.96064889238991e-19,1.16788697015356e-18
928,1.95138367833883e-19,1.16299252880445e-18
929,1.94215935516571e-19,1.15820259108212e-18
930,1.93297093819468e-19,1.15353810358051e-18
931,1.92381531504143e-19,1.14900614015449e-18
932,1.91469423499327e-19,1.14457599065447e-18
933,1.90561021388873e-19,1.14021097155779e-18
934,1.89656568250755e-19,1.13587511927087e-18
935,1.88756298654523e-19,1.13153321734668e-18
936,1.87860438693339e-19,1.12715081346407e-18
937,1.86969206048414e-19,1.12269422660356e-18
938,1.86082810083719e-19,1.1181305448638e-18
939,1.85201451968843e-19,1.11342761436511e-18
940,1.84325324823149e-19,1.10855404524024e-18
941,1.834546100522e-19,1.10349959642207e-18
942,1.82589470866636e-19,1.09831117962454e-18
943,1.81730061719802e-19,1.09304448632031e-18
944,1.8087653043953e-19,1.0877539465258e-18
945,1.80029018468492e-19,1.08249275605638e-18
946,1.79187661116214e-19,1.07731291336461e-18
947,1.78352587821617e-19,1.07226526547279e-18
948,1.77523922425024e-19,1.06739956254364e-18
949,1.76701783448694e-19,1.06276452066919e-18
950,1.75886284213103e-19,1.05840786323652e-18
951,1.75077399575244e-19,1.05435359097739e-18
952,1.74274733965954e-19,1.05056189154444e-18
953,1.73477840049173e-19,1.0469828795006e-18
954,1.72686283854266e-19,1.04356766339329e-18
955,1.71899644277358e-19,1.04026827842503e-18
956,1.71117512680214e-19,1.03703763741851e-18
957,1.70339492580801e-19,1.03382949932507e-18
958,1.69565199429959e-19,1.03059845457279e-18
959,1.68794260468846e-19,1.02729992657838e-18
960,1.68026314826304e-19,1.02389020938361e-18
961,1.67261136673161e-19,1.02034200831007e-18
962,1.66498847635207e-19,1.01667157384173e-18
963,1.65739623618126e-19,1.01290226890228e-18
964,1.64983634763566e-19,1.00905704161297e-18
965,1.64231045444777e-19,1.0051584092942e-18
966,1.63482014284584e-19,1.00122844680371e-18
967,1.62736694194384e-19,9.97288779044169e-19
968,1.61995232432823e-19,9.93360577468093e-19
969,1.61257770682861e-19,9.89464560405407e-19
970,1.60524445155799e-19,9.8562098748301e-19
971,1.59795393866753e-19,9.81842700759724e-19
972,1.59070769023722e-19,9.78123058194535e-19
973,1.58350720161213e-19,9.74452277207588e-19
974,1.57635390861522e-19,9.70820779997588e-19
975,1.56924918958716e-19,9.67219188506885e-19
976,1.56219436757945e-19,9.63638316567496e-19
977,1.55519071268789e-19,9.60069159359959e-19
978,1.54823944451433e-19,9.56502880306944e-19
979,1.54134173474576e-19,9.52930795511962e-19
980,1.53449870801638e-19,9.49344360333468e-19
981,1.52771014124972e-19,9.45738373451921e-19
