% Gold dielectric function from Olmon
%  Energy (eV)  n   k
0.613861	0.541000	13.100000
0.616915	0.535000	13.000000
0.620000	0.529000	13.000000
0.623116	0.524000	12.900000
0.626263	0.517000	12.900000
0.629442	0.510000	12.800000
0.632653	0.504000	12.700000
0.635897	0.497000	12.700000
0.639175	0.491000	12.600000
0.642487	0.484000	12.600000
0.645833	0.478000	12.500000
0.649215	0.472000	12.500000
0.652632	0.466000	12.400000
0.656085	0.460000	12.300000
0.659574	0.454000	12.300000
0.663102	0.448000	12.200000
0.666667	0.442000	12.200000
0.670270	0.436000	12.100000
0.673913	0.431000	12.100000
0.677596	0.425000	12.000000
0.681319	0.419000	11.900000
0.685083	0.414000	11.900000
0.688889	0.409000	11.800000
0.692737	0.403000	11.800000
0.696629	0.398000	11.700000
0.700565	0.393000	11.700000
0.704545	0.388000	11.600000
0.708571	0.383000	11.500000
0.712644	0.378000	11.500000
0.716763	0.373000	11.400000
0.720930	0.369000	11.400000
0.725146	0.364000	11.300000
0.729412	0.359000	11.200000
0.733728	0.355000	11.200000
0.738095	0.350000	11.100000
0.742515	0.346000	11.100000
0.746988	0.341000	11.000000
0.751515	0.337000	10.900000
0.756098	0.333000	10.900000
0.760736	0.328000	10.800000
0.765432	0.324000	10.800000
0.770186	0.320000	10.700000
0.775000	0.316000	10.600000
0.779874	0.312000	10.600000
0.784810	0.308000	10.500000
0.789809	0.304000	10.500000
0.794872	0.300000	10.400000
0.800000	0.297000	10.300000
0.805195	0.293000	10.300000
0.810458	0.289000	10.200000
0.815789	0.285000	10.100000
0.821192	0.282000	10.100000
0.826667	0.278000	10.000000
0.832215	0.275000	9.950000
0.837838	0.271000	9.890000
0.843537	0.268000	9.830000
0.849315	0.264000	9.760000
0.855172	0.261000	9.700000
0.861111	0.258000	9.630000
0.867133	0.255000	9.560000
0.918519	0.233000	8.990000
0.925373	0.230000	8.920000
0.932331	0.227000	8.850000
0.939394	0.224000	8.770000
0.946565	0.221000	8.700000
0.953846	0.219000	8.630000
0.961240	0.216000	8.560000
0.968750	0.213000	8.490000
0.976378	0.211000	8.410000
0.984127	0.208000	8.340000
0.992000	0.205000	8.270000
1.000000	0.203000	8.200000
1.008130	0.200000	8.130000
1.016393	0.198000	8.050000
1.024793	0.195000	7.980000
1.033333	0.192000	7.910000
1.042017	0.190000	7.840000
1.050847	0.187000	7.760000
1.059829	0.185000	7.690000
1.068966	0.182000	7.620000
1.078261	0.180000	7.540000
1.087719	0.178000	7.470000
1.097345	0.175000	7.400000
1.107143	0.173000	7.320000
1.117117	0.171000	7.250000
1.127273	0.168000	7.180000
1.137615	0.166000	7.100000
1.148148	0.164000	7.030000
1.158879	0.162000	6.950000
1.169811	0.159000	6.880000
1.180952	0.157000	6.800000
1.192308	0.155000	6.730000
1.203883	0.153000	6.650000
1.215686	0.151000	6.580000
1.227723	0.149000	6.500000
1.240000	0.147000	6.430000
1.252525	0.145000	6.350000
1.265306	0.144000	6.280000
1.278351	0.142000	6.200000
1.291667	0.140000	6.120000
1.305263	0.138000	6.050000
1.319149	0.137000	5.970000
1.333333	0.135000	5.890000
1.347826	0.134000	5.820000
1.362637	0.132000	5.740000
1.377778	0.131000	5.660000
1.393258	0.130000	5.580000
1.409091	0.129000	5.500000
1.425287	0.128000	5.420000
1.441860	0.127000	5.350000
1.458824	0.126000	5.270000
1.476190	0.125000	5.190000
1.493976	0.125000	5.100000
1.512195	0.124000	5.020000
1.530864	0.124000	4.940000
1.550000	0.124000	4.860000
1.569620	0.124000	4.780000
1.589744	0.124000	4.690000
1.610390	0.125000	4.610000
1.631579	0.126000	4.530000
1.653333	0.127000	4.440000
1.675676	0.128000	4.350000
1.698630	0.130000	4.270000
1.722222	0.132000	4.180000
1.746479	0.135000	4.090000
1.771429	0.138000	4.000000
1.797101	0.142000	3.910000
1.823529	0.146000	3.820000
1.850746	0.151000	3.730000
1.878788	0.157000	3.630000
1.907692	0.164000	3.540000
1.937500	0.172000	3.440000
1.968254	0.181000	3.340000
2.000000	0.192000	3.240000
2.032787	0.204000	3.130000
2.066667	0.218000	3.030000
2.101695	0.235000	2.920000
2.137931	0.255000	2.800000
2.175439	0.279000	2.690000
2.214286	0.308000	2.560000
2.254545	0.344000	2.430000
2.296296	0.390000	2.300000
2.339623	0.452000	2.160000
2.384615	0.538000	2.010000
2.431373	0.658000	1.860000
2.480000	0.818000	1.750000
2.530612	1.000000	1.680000
2.583333	1.180000	1.680000
2.638298	1.320000	1.720000
2.695652	1.400000	1.770000
2.755556	1.440000	1.820000
2.818182	1.470000	1.830000
2.883721	1.500000	1.840000
2.952381	1.530000	1.850000
3.024390	1.550000	1.860000
3.100000	1.550000	1.870000
3.179487	1.550000	1.860000
3.263158	1.550000	1.830000
3.351351	1.570000	1.800000
3.444444	1.600000	1.780000
3.542857	1.630000	1.770000
3.647059	1.650000	1.780000
3.757576	1.660000	1.800000
3.875000	1.640000	1.830000
4.000000	1.610000	1.840000
4.133333	1.560000	1.830000
