wav,scat,abs
613,4.7781098148152e-18,4.50075338708813e-17
614,4.72426157674744e-18,4.39931806336168e-17
615,4.67119376503913e-18,4.30027401825216e-17
616,4.6189885365601e-18,4.20379173404871e-17
617,4.56771984637399e-18,4.11001664499415e-17
618,4.51745401986504e-18,4.01907130474518e-17
619,4.46825034768124e-18,3.93105754600528e-17
620,4.42016168308882e-18,3.8460585827979e-17
621,4.37320719972546e-18,3.76408414551979e-17
622,4.32731695236697e-18,3.68496131619163e-17
623,4.28240873674597e-18,3.60849679622996e-17
624,4.23840570999334e-18,3.53451301061661e-17
625,4.19523598414175e-18,3.46284677145614e-17
626,4.15283226816912e-18,3.39334808016144e-17
627,4.1111315530034e-18,3.32587905063957e-17
628,4.07007483457638e-18,3.26031293816488e-17
629,4.02960687057816e-18,3.19653326061396e-17
630,3.98967597061967e-18,3.13443300167842e-17
631,3.95024224847893e-18,3.07391656623279e-17
632,3.91129440797417e-18,3.01490304943246e-17
633,3.87282657422891e-18,2.95731636348318e-17
634,3.83483288234101e-18,2.90108317516497e-17
635,3.79730748239872e-18,2.84613283666797e-17
636,3.76024454405642e-18,2.7923973169473e-17
637,3.72363826070134e-18,2.7398111336954e-17
638,3.68748285323985e-18,2.68831128602028e-17
639,3.65177257353097e-18,2.63783718790696e-17
640,3.61650171054063e-18,2.58833061498724e-17
641,3.5816714829703e-18,2.53976379723321e-17
642,3.54730382830556e-18,2.49219571524517e-17
643,3.51342271097706e-18,2.44569566854609e-17
644,3.48004987293882e-18,2.40032584874901e-17
645,3.4472049718878e-18,2.35614183860114e-17
646,3.41490572158089e-18,2.31319311672503e-17
647,3.383168033093e-18,2.27152356370662e-17
648,3.35200615603494e-18,2.23117196590717e-17
649,3.32143281891464e-18,2.19217251406129e-17
650,3.29145936050035e-18,2.15455527458599e-17
651,3.26207958260473e-18,2.11830371452445e-17
652,3.23323723354365e-18,2.08326967103362e-17
653,3.20486978626715e-18,2.04928971367428e-17
654,3.17691841471275e-18,2.01621135854448e-17
655,3.1493277613818e-18,1.98389226382761e-17
656,3.12204574648421e-18,1.95219956476391e-17
657,3.09502341389622e-18,1.92100933120249e-17
658,3.06821480962225e-18,1.89020613267131e-17
659,3.04157688880391e-18,1.8596826973115e-17
660,3.01506945620544e-18,1.82933967317086e-17
661,2.98867300097116e-18,1.79912902844967e-17
662,2.96242421450133e-18,1.76913986846033e-17
663,2.93636787882053e-18,1.73948011944584e-17
664,2.91054576424342e-18,1.71024942924781e-17
665,2.88499671531977e-18,1.68153947701781e-17
666,2.85975676009853e-18,1.65343434714615e-17
667,2.83485923904332e-18,1.62601095575179e-17
668,2.81033495023288e-18,1.59933951920176e-17
669,2.78621230781047e-18,1.57348405532789e-17
670,2.76251750496013e-18,1.54850289576693e-17
671,2.73926261463221e-18,1.52442231071937e-17
672,2.71642178348511e-18,1.50118399729092e-17
673,2.69396351932096e-18,1.47871767343562e-17
674,2.67185804317584e-18,1.45695744655273e-17
675,2.65007717605764e-18,1.4358414728782e-17
676,2.62859423954486e-18,1.4153116561057e-17
677,2.60738396885695e-18,1.3953133810386e-17
678,2.58642243715153e-18,1.3757952785615e-17
679,2.56568698992572e-18,1.35670901863494e-17
680,2.54515619106951e-18,1.33800913084922e-17
681,2.52481472093935e-18,1.31965757267463e-17
682,2.5046631338657e-18,1.30163263198853e-17
683,2.48470470768992e-18,1.28391583652761e-17
684,2.46494242181577e-18,1.26648901269383e-17
685,2.44537896923961e-18,1.24933429844213e-17
686,2.42601676862134e-18,1.23243415253345e-17
687,2.40685797634978e-18,1.2157713603833e-17
688,2.38790449856054e-18,1.19932903672989e-17
689,2.36915800306854e-18,1.18309062533819e-17
690,2.35061993049779e-18,1.16703990022991e-17
691,2.33229024014743e-18,1.1511689519606e-17
692,2.31416492736157e-18,1.13549436696114e-17
693,2.29623937726807e-18,1.12003672731534e-17
694,2.27850912927888e-18,1.10481584764154e-17
695,2.26096987121681e-18,1.08985079907537e-17
696,2.24361743369494e-18,1.07515993124426e-17
697,2.22644778473585e-18,1.06076089236907e-17
698,2.20945702461881e-18,1.04667064762015e-17
699,2.19264138094353e-18,1.03290549584776e-17
700,2.17599720422066e-18,1.01948107926701e-17
701,2.15952152775687e-18,1.00640259152627e-17
702,2.14321316792245e-18,9.93645159789356e-18
703,2.12707123561082e-18,9.81179043688286e-18
704,2.11109479901346e-18,9.68975447617387e-18
705,2.09528288646827e-18,9.57006498337721e-18
706,2.07963448918148e-18,9.45245221884257e-18
707,2.06414856382724e-18,9.33665519868977e-18
708,2.04882403502958e-18,9.2224214526692e-18
709,2.03365979773104e-18,9.10950677766255e-18
710,2.01865471892131e-18,8.99767503612697e-18
711,2.0038067372662e-18,8.88678102095497e-18
712,1.989111103619e-18,8.77693628821712e-18
713,1.97456274417683e-18,8.66829681920964e-18
714,1.96015679163911e-18,8.56101411969928e-18
715,1.94588857739945e-18,8.45523531547036e-18
716,1.93175362421623e-18,8.35110322146946e-18
717,1.91774763932718e-18,8.24875638642864e-18
718,1.90386650797581e-18,8.14832911476353e-18
719,1.89010628731927e-18,8.04995146747356e-18
720,1.87646320228644e-18,7.9537492230577e-18
721,1.86293626540241e-18,7.8598094307889e-18
722,1.84953237428534e-18,7.76811031671664e-18
723,1.83625946036238e-18,7.67860678713619e-18
724,1.8231249519963e-18,7.59125077517767e-18
725,1.81013579673413e-18,7.50599166644523e-18
726,1.79729848488936e-18,7.42277666803459e-18
727,1.78461907422756e-18,7.34155112286329e-18
728,1.77210321554883e-18,7.26225877135329e-18
729,1.75975617898412e-18,7.18484196253522e-18
730,1.7475828779702e-18,7.10924180335557e-18
731,1.73558334417016e-18,7.0353776412541e-18
732,1.72374391257552e-18,6.96310941871554e-18
733,1.71204900151719e-18,6.89229429865483e-18
734,1.7004837418394e-18,6.82279863638871e-18
735,1.6890339394258e-18,6.75449747987634e-18
736,1.67768604423183e-18,6.68727410553946e-18
737,1.6664271252391e-18,6.6210195836543e-18
738,1.65524485079249e-18,6.55563236793814e-18
739,1.64412747381672e-18,6.49101790455151e-18
740,1.63306382390259e-18,6.42708826704399e-18
741,1.62204703969263e-18,6.36377780464212e-18
742,1.61108177224484e-18,6.30107201501774e-18
743,1.60017452334699e-18,6.23896372613073e-18
744,1.58933147240971e-18,6.17744371350522e-18
745,1.57855848039246e-18,6.11650089693059e-18
746,1.56786109516053e-18,6.05612251298082e-18
747,1.55724455812732e-18,5.99629426379736e-18
748,1.54671381204167e-18,5.9370004427122e-18
749,1.5362735097864e-18,5.87822403738302e-18
750,1.52592802371241e-18,5.8199468301173e-18
751,1.51568094185516e-18,5.76217753294607e-18
752,1.50553409316911e-18,5.7050068665651e-18
753,1.49548888348922e-18,5.6485369608004e-18
754,1.48554659938112e-18,5.59286546893976e-18
755,1.475708414201e-18,5.53808574909179e-18
756,1.46597539414905e-18,5.48428705491542e-18
757,1.45634850429989e-18,5.43155473457453e-18
758,1.44682861459549e-18,5.37997043687906e-18
759,1.43741650578801e-18,5.32961232368202e-18
760,1.42811287454237e-18,5.28055525618983e-18
761,1.41891723620575e-18,5.23282631030602e-18
762,1.40982582057474e-18,5.18631865835814e-18
763,1.4008343948196e-18,5.14090482103481e-18
764,1.39193888718029e-18,5.09646187933756e-18
765,1.38313537938631e-18,5.05287123668851e-18
766,1.37442009968157e-18,5.01001840705915e-18
767,1.36578941641108e-18,4.96779282737961e-18
768,1.35723983212998e-18,4.92608769262356e-18
769,1.34876797819834e-18,4.88479981208542e-18
770,1.34037060953106e-18,4.84382950224294e-18
771,1.33204419694168e-18,4.80310342552387e-18
772,1.32378415518306e-18,4.7626191185041e-18
773,1.31558586430886e-18,4.72238784364364e-18
774,1.30744489266847e-18,4.68242169502784e-18
775,1.2993569921322e-18,4.64273355283231e-18
776,1.2913180940861e-18,4.6033370246938e-18
777,1.2833243061284e-18,4.56424637443738e-18
778,1.27537190940251e-18,4.52547643864718e-18
779,1.26745735650361e-18,4.48704253162156e-18
780,1.25957727165282e-18,4.4489603480162e-18
781,1.25173075103752e-18,4.41125715971084e-18
782,1.24392370828682e-18,4.37399239725096e-18
783,1.2361630160506e-18,4.33722793804279e-18
784,1.22845521366876e-18,4.30102182785666e-18
785,1.22080651373205e-18,4.26542849346749e-18
786,1.21322281084067e-18,4.2304989555741e-18
787,1.20570969232821e-18,4.19628104036042e-18
788,1.1982724507315e-18,4.16281958831978e-18
789,1.19091609780281e-18,4.1301566591918e-18
790,1.1836453781725e-18,4.09833171140014e-18
791,1.1764626057707e-18,4.06735537187891e-18
792,1.1693635699954e-18,4.03715980148522e-18
793,1.162343059717e-18,4.00766562422673e-18
794,1.15539607143585e-18,3.97879653033981e-18
795,1.14851779842379e-18,3.95047910726823e-18
796,1.14170362114984e-18,3.92264269100058e-18
797,1.13494909889185e-18,3.89521923620022e-18
798,1.12824996244351e-18,3.86814320369542e-18
799,1.12160210783344e-18,3.84135146400935e-18
800,1.1150015917191e-18,3.81478322239652e-18
801,1.108445539157e-18,3.78838817961816e-18
802,1.10193385232333e-18,3.76214184944073e-18
803,1.09546691042668e-18,3.73602469429049e-18
804,1.08904506482887e-18,3.71001755362418e-18
805,1.08266863977606e-18,3.68410164290687e-18
806,1.07633793314377e-18,3.65825855067692e-18
807,1.07005321719373e-18,3.63247023380143e-18
808,1.06381473934009e-18,3.6067190110204e-18
809,1.05762272292314e-18,3.58098755487679e-18
810,1.05147736798866e-18,3.55525890921842e-18
811,1.04537885238675e-18,3.52954896466605e-18
812,1.03932733325318e-18,3.50396804369741e-18
813,1.03332294715056e-18,3.47864063213418e-18
814,1.0273658106873e-18,3.45368773237176e-18
815,1.02145602128547e-18,3.42922695480251e-18
816,1.01559365793939e-18,3.40537261549337e-18
817,1.00977878196445e-18,3.38223583965626e-18
818,1.00401143773552e-18,3.3599246704773e-18
819,9.98291653414569e-19,3.33854418289725e-18
820,9.92619441016127e-19,3.31819653096438e-18
821,9.86994046048184e-19,3.29889882779978e-18
822,9.81412551496168e-19,3.28042818813423e-18
823,9.75871754227601e-19,3.2625242377948e-18
824,9.70368571011489e-19,3.24493338744693e-18
825,9.64900035370283e-19,3.22740865706093e-18
826,9.59463295001568e-19,3.20970958457038e-18
827,9.5405560972422e-19,3.19160221386146e-18
828,9.48674349905502e-19,3.17285915732426e-18
829,9.43316995326928e-19,3.15325972820589e-18
830,9.37981135798307e-19,3.13259024066542e-18
831,9.32665973116449e-19,3.11075891498266e-18
832,9.27375090006679e-19,3.08801007399291e-18
833,9.22112695550168e-19,3.06464122477556e-18
834,9.16882813236214e-19,3.04094110715705e-18
835,9.1168928401283e-19,3.01718956751326e-18
836,9.06535770618608e-19,2.99365758476471e-18
837,9.01425763074821e-19,2.97060743845385e-18
838,8.96362585223009e-19,2.94829300908376e-18
839,8.91349402200724e-19,2.92696020140205e-18
840,8.86389227385816e-19,2.90684739357748e-18
841,8.81483442602782e-19,2.88808971874453e-18
842,8.76629068137996e-19,2.87054025834936e-18
843,8.71822466377526e-19,2.85400665538163e-18
844,8.67060135379147e-19,2.83830214315237e-18
845,8.6233870218978e-19,2.8232451329613e-18
846,8.57654917116621e-19,2.80865888217998e-18
847,8.53005648882282e-19,2.79437123808461e-18
848,8.48387880599563e-19,2.78021445318303e-18
849,8.43798706505653e-19,2.76602506808828e-18
850,8.3923533053665e-19,2.75164391447209e-18
851,8.34696245026137e-19,2.73697471383038e-18
852,8.30183385304867e-19,2.72209246598416e-18
853,8.25699207954667e-19,2.70710033793641e-18
854,8.21246065029375e-19,2.69209869693392e-18
855,8.1682620671586e-19,2.67718512647148e-18
856,8.12441784526948e-19,2.662454475199e-18
857,8.08094854977575e-19,2.647998936706e-18
858,8.03787383698711e-19,2.63390815825588e-18
859,7.99521249946936e-19,2.62026937666879e-18
860,7.95298250258526e-19,2.60716753738563e-18
861,7.91118866520563e-19,2.5946421775923e-18
862,7.86980012061319e-19,2.58260761530051e-18
863,7.82878076725453e-19,2.57095824375448e-18
864,7.78809574437022e-19,2.55959109283117e-18
865,7.74771137654146e-19,2.54840567554405e-18
866,7.70759512939657e-19,2.53730387818025e-18
867,7.66771557571421e-19,2.52618989182735e-18
868,7.62804237120792e-19,2.51497018318831e-18
869,7.58854623930967e-19,2.50355350266226e-18
870,7.54919897481995e-19,2.49185096151077e-18
871,7.50998383298065e-19,2.47980957965995e-18
872,7.47091437221844e-19,2.46747375294607e-18
873,7.43200892570298e-19,2.45490396610434e-18
874,7.39328514954044e-19,2.4421592844855e-18
875,7.35476002416969e-19,2.42929731324305e-18
876,7.31644985951381e-19,2.41637417189779e-18
877,7.27837030361438e-19,2.40344448349038e-18
878,7.24053635447991e-19,2.39056137752217e-18
879,7.20296237488835e-19,2.3777765058888e-18
880,7.16566210498632e-19,2.36514005649404e-18
881,7.12864401938493e-19,2.35268695079245e-18
882,7.09190295676304e-19,2.34041172236891e-18
883,7.05543155058129e-19,2.3283020859359e-18
884,7.01922264712539e-19,2.31634608535841e-18
885,6.98326929888115e-19,2.30453208260447e-18
886,6.94756475834651e-19,2.29284874753835e-18
887,6.91210247225524e-19,2.28128504851304e-18
888,6.87687607618882e-19,2.26983024372123e-18
889,6.84187938955407e-19,2.25847387326324e-18
890,6.80710641243252e-19,2.2472057514043e-18
891,6.77255274027847e-19,2.23601549746333e-18
892,6.73821810463747e-19,2.22489166355886e-18
893,6.70410290568693e-19,2.21382280857399e-18
894,6.67020748058311e-19,2.20279772850938e-18
895,6.63653210530803e-19,2.19180545282777e-18
896,6.60307699652273e-19,2.18083524023658e-18
897,6.56984231342337e-19,2.1698765739405e-18
898,6.53682815959796e-19,2.15891915639113e-18
899,6.50403458488067e-19,2.14795290356344e-18
900,6.47146158575589e-19,2.13696795453989e-18
901,6.43910781674199e-19,2.12596878506293e-18
902,6.40696829450974e-19,2.11499972025754e-18
903,6.37503753486508e-19,2.10411113378503e-18
904,6.34331020875405e-19,2.09335230387342e-18
905,6.3117811383812e-19,2.08277143046249e-18
906,6.28044529357742e-19,2.0724156471808e-18
907,6.2492977884027e-19,2.06233102840415e-18
908,6.21833387797021e-19,2.0525625916402e-18
909,6.18754895547821e-19,2.04315429547876e-18
910,6.1569385534119e-19,2.03414900415517e-18
911,6.12650181519173e-19,2.02556286817726e-18
912,6.09624765274681e-19,2.01733928001994e-18
913,6.06618631722736e-19,2.00941017761622e-18
914,6.03632764192898e-19,2.00170900396318e-18
915,6.00668105462231e-19,1.99417070777962e-18
916,5.9772555913548e-19,1.98673172032079e-18
917,5.94805991159523e-19,1.97932990957156e-18
918,5.91910231460056e-19,1.9719045129764e-18
919,5.89039075689407e-19,1.96439604978301e-18
920,5.86193286339669e-19,1.95674624381664e-18
921,5.83372972472064e-19,1.94892323355115e-18
922,5.80576492339009e-19,1.94096688446458e-18
923,5.7780195315153e-19,1.93292865146352e-18
924,5.750475216207e-19,1.92485903584566e-18
925,5.72311421537725e-19,1.91680767337779e-18
926,5.69591931828892e-19,1.90882338806833e-18
927,5.66887385055529e-19,1.90095421303481e-18
928,5.64196166330806e-19,1.89324737978345e-18
929,5.61516712626407e-19,1.88574927718495e-18
930,5.58847513070164e-19,1.878505346749e-18
931,5.56187626174848e-19,1.87153126995376e-18
932,5.53537588540976e-19,1.86476174416479e-18
933,5.50898169686511e-19,1.85811867106508e-18
934,5.48270113122474e-19,1.85152550131145e-18
935,5.45654136345858e-19,1.84490729216474e-18
936,5.43050930938657e-19,1.83819074328171e-18
937,5.40461162766332e-19,1.83130421160349e-18
938,5.37885472269101e-19,1.82417770629386e-18
939,5.35324474839573e-19,1.81674286468689e-18
940,5.32778761265698e-19,1.80893296419277e-18
941,5.30248886584931e-19,1.80072599014598e-18
942,5.27735350366607e-19,1.79222069593075e-18
943,5.25238625446297e-19,1.78353438986729e-18
944,5.22759164419687e-19,1.7747817190197e-18
945,5.20297400379317e-19,1.76607472675688e-18
946,5.17853747686892e-19,1.75752293063245e-18
947,5.15428602777665e-19,1.7492334195444e-18
948,5.13022344993672e-19,1.74131096920048e-18
949,5.10635337442876e-19,1.73385817499712e-18
950,5.08267927359375e-19,1.72697554011043e-18
951,5.05920041293109e-19,1.72071378926435e-18
952,5.03590480552905e-19,1.7149897592499e-18
953,5.01277889327579e-19,1.70969914497519e-18
954,4.9898095254054e-19,1.70473971728475e-18
955,4.96698394323094e-19,1.70001118100821e-18
956,4.94428976786575e-19,1.69541507167976e-18
957,4.92171499075251e-19,1.69085468933545e-18
958,4.89924796682895e-19,1.68623506789778e-18
959,4.87687741016552e-19,1.68146297871687e-18
960,4.85459239690696e-19,1.67644701002197e-18
961,4.8323861053302e-19,1.67113009015094e-18
962,4.81026226579447e-19,1.66554627458498e-18
963,4.78822625623862e-19,1.65974450576995e-18
964,4.76628327859821e-19,1.65377286049705e-18
965,4.74443835867638e-19,1.64767851593592e-18
966,4.72269634669935e-19,1.64150772483614e-18
967,4.7010619185152e-19,1.6353057995431e-18
968,4.67953957739535e-19,1.6291171044644e-18
969,4.6581336563984e-19,1.62298505661532e-18
970,4.63684832155656e-19,1.6169521136786e-18
971,4.61568779283912e-19,1.61104506729343e-18
972,4.59465672035162e-19,1.60524954465226e-18
973,4.57375967213076e-19,1.59954455157444e-18
974,4.55300103461962e-19,1.59390954224401e-18
975,4.53238501891134e-19,1.58832440802235e-18
976,4.51191566746059e-19,1.58276946025437e-18
977,4.49159686122268e-19,1.57722540735069e-18
978,4.47143232718373e-19,1.57167332640962e-18
979,4.45142564624792e-19,1.56609462961447e-18
980,4.43158025591451e-19,1.56047103552866e-18
981,4.41189550278434e-19,1.55479163618733e-18
