wav,scat,abs
586,4.90019329867409e-17,3.09168315868431e-16
587,4.82028933498766e-17,2.99270718538886e-16
588,4.74246491608838e-17,2.89769067057786e-16
589,4.66682977583013e-17,2.8066846669415e-16
590,4.59347513570006e-17,2.71971350685569e-16
591,4.52243922038637e-17,2.63673526293966e-16
592,4.45363645084569e-17,2.557561798137e-16
593,4.38696311402234e-17,2.48198976405568e-16
594,4.3223216053798e-17,2.40982951508192e-16
595,4.25962000255082e-17,2.34090404672136e-16
596,4.19877167264301e-17,2.27504802708486e-16
597,4.13969491029038e-17,2.21210691249018e-16
598,4.08231260380759e-17,2.1519361390986e-16
599,4.02655192704559e-17,2.0944003833473e-16
600,3.97234404651709e-17,2.03937287246356e-16
601,3.91960173672765e-17,1.98670213775759e-16
602,3.86817463993399e-17,1.93614683720878e-16
603,3.81791068922477e-17,1.88746739541698e-16
604,3.76866973693381e-17,1.84044558662177e-16
605,3.72032267597437e-17,1.79488262059154e-16
606,3.67275069811675e-17,1.75059751789546e-16
607,3.62584466971061e-17,1.70742573168983e-16
608,3.57950460759019e-17,1.66521797886677e-16
609,3.53363923973544e-17,1.62383924808779e-16
610,3.4881656521284e-17,1.58316797411287e-16
611,3.44304835996626e-17,1.54314133436766e-16
612,3.39837754836527e-17,1.50384445163242e-16
613,3.35425850611836e-17,1.46537837306819e-16
614,3.3107861645796e-17,1.42783034369782e-16
615,3.26804563596647e-17,1.39127479460962e-16
616,3.22611281283527e-17,1.3557743712891e-16
617,3.18505501147364e-17,1.32138097905769e-16
618,3.14493164425583e-17,1.28813682653074e-16
619,3.10579490828725e-17,1.25607545170725e-16
620,3.06769046925049e-17,1.22522270954381e-16
621,3.0306320594665e-17,1.1955754134597e-16
622,2.99455004970404e-17,1.16705909721341e-16
623,2.95936403438962e-17,1.13959223634384e-16
624,2.92499931196485e-17,1.11310034266227e-16
625,2.89138641666862e-17,1.08751531974224e-16
626,2.8584607082741e-17,1.06277489045416e-16
627,2.82616201264525e-17,1.03882208690813e-16
628,2.79443430689472e-17,1.01560479451801e-16
629,2.76322544369601e-17,9.93075343043711e-17
630,2.73248691324832e-17,9.71190139087095e-17
631,2.70218139458079e-17,9.49910766306681e-17
632,2.67229805828482e-17,9.29205966235015e-17
633,2.64283108639547e-17,9.09046665037101e-17
634,2.61377467724021e-17,8.89404910247311e-17
635,2.58512305117077e-17,8.70253839089151e-17
636,2.55687045574856e-17,8.51567647148213e-17
637,2.52901117042455e-17,8.33321557445441e-17
638,2.50153951075202e-17,8.15491789951191e-17
639,2.47444983216762e-17,7.980555315752e-17
640,2.44773653612269e-17,7.80990911134781e-17
641,2.42140027455377e-17,7.64287060546779e-17
642,2.39546028741582e-17,7.4796414808686e-17
643,2.36993747957909e-17,7.32045804283307e-17
644,2.34485060596557e-17,7.16552890053118e-17
645,2.32021641877179e-17,7.01503711720858e-17
646,2.29604981548976e-17,6.86914236026369e-17
647,2.27236398652976e-17,6.72798303345061e-17
648,2.24917056145559e-17,6.59167837686414e-17
649,2.226479753034e-17,6.46033052353137e-17
650,2.20430049183366e-17,6.3340264335905e-17
651,2.18262612172806e-17,6.21268645339751e-17
652,2.16140571321428e-17,6.0957626799131e-17
653,2.14058307966131e-17,5.98265688730136e-17
654,2.12010560921245e-17,5.87281386873866e-17
655,2.09992402380008e-17,5.76571806674894e-17
656,2.07999218127199e-17,5.66089078978216e-17
657,2.06026691535973e-17,5.55788793942005e-17
658,2.04070790875533e-17,5.45629818118974e-17
659,2.02127759498629e-17,5.35574149876949e-17
660,2.00194109265862e-17,5.25586815094085e-17
661,1.98268180635824e-17,5.15651130635281e-17
662,1.96353235839312e-17,5.05798723497634e-17
663,1.94453225111628e-17,4.96067607282458e-17
664,1.92571813570358e-17,4.86492629309995e-17
665,1.9071239038797e-17,4.77105602699964e-17
666,1.88878080198996e-17,4.6793546293441e-17
667,1.87071756352029e-17,4.59008443923122e-17
668,1.8529605565239e-17,4.50348269123413e-17
669,1.83553394279647e-17,4.41976353822989e-17
670,1.81845984081998e-17,4.33912010574007e-17
671,1.80174806741634e-17,4.26163321615116e-17
672,1.78537567706922e-17,4.1870903274718e-17
673,1.76931498258554e-17,4.11523888734344e-17
674,1.75353990519559e-17,4.04584310381774e-17
675,1.73802586171331e-17,3.97868257604568e-17
676,1.7227496657779e-17,3.91355108768521e-17
677,1.70768944168228e-17,3.85025554465104e-17
678,1.69282454945863e-17,3.78861504107471e-17
679,1.67813552003027e-17,3.72846003924198e-17
680,1.6636040015534e-17,3.66963165963925e-17
681,1.64921694097347e-17,3.61199773066006e-17
682,1.63497489093485e-17,3.55548397084934e-17
683,1.62088071870654e-17,3.50002753779074e-17
684,1.60693701856417e-17,3.44556662663406e-17
685,1.59314612368855e-17,3.39204051938954e-17
686,1.57951011805107e-17,3.33938962076784e-17
687,1.5660308482407e-17,3.2875554814688e-17
688,1.55270993519153e-17,3.23648080979186e-17
689,1.53954878577515e-17,3.18610947241111e-17
690,1.52654860364503e-17,3.13638649926629e-17
691,1.51370932663435e-17,3.08728445344232e-17
692,1.50102752924278e-17,3.0388567754091e-17
693,1.48849927876822e-17,2.99116998374017e-17
694,1.47612078431274e-17,2.94428794446447e-17
695,1.46388839099577e-17,2.89827195947346e-17
696,1.45179857443496e-17,2.85318084748553e-17
697,1.43984793548048e-17,2.80907101809667e-17
698,1.42803319518912e-17,2.76599653941308e-17
699,1.41635119002535e-17,2.72400919973141e-17
700,1.40479886754794e-17,2.68315854545309e-17
701,1.39337375764648e-17,2.64345960667297e-17
702,1.38207489610216e-17,2.60482835157717e-17
703,1.37090156562818e-17,2.56716493178037e-17
704,1.35985301145837e-17,2.53037285171077e-17
705,1.34892844402323e-17,2.49435888276379e-17
706,1.3381270414992e-17,2.45903297529976e-17
707,1.32744795223557e-17,2.42430816883423e-17
708,1.31689029706415e-17,2.39010050074155e-17
709,1.30645317149606e-17,2.35632891377109e-17
710,1.29613564736752e-17,2.32291517856097e-17
711,1.28593602259989e-17,2.28981102795848e-17
712,1.2758503592211e-17,2.25705238696147e-17
713,1.2658744589278e-17,2.22468968691391e-17
714,1.25600430563778e-17,2.19277183524484e-17
715,1.24623605814729e-17,2.16134624953669e-17
716,1.23656604325276e-17,2.13045888237883e-17
717,1.22699074930207e-17,2.10015423770346e-17
718,1.21750682014276e-17,2.07047537926675e-17
719,1.20811104943703e-17,2.04146393191012e-17
720,1.19880037663439e-17,2.01316006953007e-17
721,1.18957404892658e-17,1.98559136721852e-17
722,1.1804378167887e-17,1.95875010464987e-17
723,1.17139826234678e-17,1.93262093007815e-17
724,1.16246153082805e-17,1.90718746039992e-17
725,1.15363335102613e-17,1.88243243501805e-17
726,1.14491905688141e-17,1.85833784967766e-17
727,1.1363236099608e-17,1.83488507097277e-17
728,1.12785162264539e-17,1.8120549322651e-17
729,1.11950738185767e-17,1.78982781177528e-17
730,1.11129487082567e-17,1.7681836892333e-17
731,1.10321406389022e-17,1.74709540856135e-17
732,1.09525372278155e-17,1.72651637656491e-17
733,1.08740106993705e-17,1.70639926261606e-17
734,1.07964394160482e-17,1.68669992267355e-17
735,1.07197075403339e-17,1.66737721531226e-17
736,1.06437047555003e-17,1.64839283241903e-17
737,1.05683260397269e-17,1.62971114216246e-17
738,1.04934714884646e-17,1.61129904210684e-17
739,1.04190461803107e-17,1.59312582057794e-17
740,1.03449601020279e-17,1.57516302810044e-17
741,1.0271158535456e-17,1.55738953439745e-17
742,1.01976805804171e-17,1.53980081272106e-17
743,1.01245802814941e-17,1.52239467262101e-17
744,1.00519089136071e-17,1.50516821757321e-17
745,9.97971501917141e-18,1.48811791298602e-17
746,9.90804445790336e-18,1.47123964611659e-17
747,9.83694046790534e-18,1.45452877803012e-17
748,9.76644373671938e-18,1.43798018778184e-17
749,9.69659248110283e-18,1.42158830903897e-17
750,9.62742253152359e-18,1.40534716549507e-17
751,9.55896326172317e-18,1.38925944684731e-17
752,9.49122972245831e-18,1.37335425198911e-17
753,9.42423349315754e-18,1.35766429432328e-17
754,9.35798515007687e-18,1.34222078112368e-17
755,9.29249431972883e-18,1.32705347791406e-17
756,9.2277697320793e-18,1.31219077581427e-17
757,9.16381927336947e-18,1.29765976144999e-17
758,9.10065003844002e-18,1.28348628906019e-17
759,9.03826838245276e-18,1.26969505447844e-17
760,8.976679965649e-18,1.25630966060558e-17
761,8.91588093308481e-18,1.24333837739084e-17
762,8.85584102748032e-18,1.23074661206032e-17
763,8.79652633473652e-18,1.21849323744722e-17
764,8.73790429872434e-18,1.20653866517061e-17
765,8.67994365462921e-18,1.19484476231216e-17
766,8.6226143677219e-18,1.18337477726905e-17
767,8.56588757715621e-18,1.17209327414013e-17
768,8.50973554442549e-18,1.16096607505542e-17
769,8.45413160613888e-18,1.14996020990445e-17
770,8.39905012842655e-18,1.13904387833815e-17
771,8.34446323788801e-18,1.12819376804309e-17
772,8.29033464448365e-18,1.11740931277405e-17
773,8.23662783522696e-18,1.10669435092646e-17
774,8.18330785846736e-18,1.09605298899192e-17
775,8.13034128229568e-18,1.08548958610113e-17
776,8.07769615959716e-18,1.07500873429536e-17
777,8.02534199914055e-18,1.06461523467684e-17
778,7.97324974211878e-18,1.05431406960089e-17
779,7.92139174357785e-18,1.04411037109068e-17
780,7.86974177218249e-18,1.03400938837094e-17
781,7.81829334085909e-18,1.02401994539729e-17
782,7.76709427311937e-18,1.01416076850225e-17
783,7.71619992640071e-18,1.00445126348268e-17
784,7.66566288727052e-18,9.94909576466036e-18
785,7.61553302927372e-18,9.85552666011597e-18
786,7.56585758941545e-18,9.76396375507533e-18
787,7.51668126119892e-18,9.67455505257621e-18
788,7.46804630226659e-18,9.5874388374612e-18
789,7.41999265483873e-18,9.50274437655166e-18
790,7.37255806377363e-18,9.42059253811199e-18
791,7.32576092824834e-18,9.34101370660049e-18
792,7.27956789659147e-18,9.26379266444231e-18
793,7.23393774857229e-18,9.1886785561932e-18
794,7.18883097762664e-18,9.1154306058704e-18
795,7.14420969796294e-18,9.04381753705742e-18
796,7.10003756276452e-18,8.97361706409139e-18
797,7.05627969260571e-18,8.9046154486707e-18
798,7.01290261327399e-18,8.83660711668587e-18
799,6.96987420225452e-18,8.769394330531e-18
800,6.92716364904027e-18,8.70278693325699e-18
801,6.88474862287345e-18,8.6366276373068e-18
802,6.84262874852751e-18,8.57083942897822e-18
803,6.80080740953146e-18,8.50536074088523e-18
804,6.75928775753032e-18,8.44013126011056e-18
805,6.71807271857917e-18,8.37509192321509e-18
806,6.67716499954647e-18,8.31018490497843e-18
807,6.63656709460676e-18,8.24535360121327e-18
808,6.59628129180344e-18,8.18054260600568e-18
809,6.55630967966356e-18,8.11569768369863e-18
810,6.51665415384834e-18,8.05076582162096e-18
811,6.47731642463608e-18,7.98579789265658e-18
812,6.43829802601742e-18,7.9211431616859e-18
813,6.39960032157827e-18,7.85719528196481e-18
814,6.36122451075238e-18,7.79433650055973e-18
815,6.32317163529954e-18,7.73293796924399e-18
816,6.28544258569709e-18,7.67336007544794e-18
817,6.2480381074397e-18,7.61595279168293e-18
818,6.21095880724337e-18,7.56105604197007e-18
819,6.17420515914889e-18,7.50900008387969e-18
820,6.1377775054206e-18,7.4601056814132e-18
821,6.1016701770925e-18,7.41442569145623e-18
822,6.0658605686826e-18,7.37125782886089e-18
823,6.03032386011179e-18,7.32978253335208e-18
824,5.99503619841318e-18,7.28920231490914e-18
825,5.95997467133243e-18,7.24874116349268e-18
826,5.9251172856861e-18,7.20764423720339e-18
827,5.89044295008609e-18,7.16517781211017e-18
828,5.85593146165471e-18,7.12062947732871e-18
829,5.82156349636721e-18,7.07330855900384e-18
830,5.78732061322044e-18,7.02254707892967e-18
831,5.75319698515483e-18,6.96806018560072e-18
832,5.71922099649152e-18,6.91061735198699e-18
833,5.68542587510029e-18,6.85115402702248e-18
834,5.65184334735306e-18,6.79057719455622e-18
835,5.61850366406354e-18,6.72976497788783e-18
836,5.58543563698884e-18,6.6695667460513e-18
837,5.55266668485063e-18,6.61080368703487e-18
838,5.52022288789205e-18,6.55426981423089e-18
839,5.48812905005214e-18,6.50073337419547e-18
840,5.4564087572427e-18,6.45093834977779e-18
841,5.42507286406121e-18,6.40530534595198e-18
842,5.39409827524482e-18,6.3633731942677e-18
843,5.36345680824883e-18,6.32453928311109e-18
844,5.33312137015811e-18,6.2882190676008e-18
845,5.30306590235506e-18,6.25384470833178e-18
846,5.27326533312626e-18,6.22086397618347e-18
847,5.24369553760922e-18,6.18873940716057e-18
848,5.21433330452683e-18,6.15694769268018e-18
849,5.18515630919491e-18,6.1249792918015e-18
850,5.15614310114949e-18,6.09233842800735e-18
851,5.12728225033801e-18,6.05872566517386e-18
852,5.09858904805821e-18,6.02437537631084e-18
853,5.07008280638284e-18,5.98960949702779e-18
854,5.04178200007806e-18,5.95474100249226e-18
855,5.01370428863557e-18,5.92007396222065e-18
856,4.98586654262533e-18,5.88590370263317e-18
857,4.95828487395698e-18,5.85251707046155e-18
858,4.93097466966614e-18,5.82019279046825e-18
859,4.90395062887171e-18,5.78920191135929e-18
860,4.87722679319407e-18,5.7598082030002e-18
861,4.85080701531006e-18,5.73213440825217e-18
862,4.82466753483513e-18,5.70591477173378e-18
863,4.79878056588637e-18,5.68082191244291e-18
864,4.77311930813199e-18,5.65653681326888e-18
865,4.74765790147958e-18,5.63274831969742e-18
866,4.72237138991216e-18,5.60915278181548e-18
867,4.69723569382771e-18,5.58545383198538e-18
868,4.67222759027851e-18,5.56136229108016e-18
869,4.64732470053666e-18,5.53659619642066e-18
870,4.62250549256002e-18,5.51088104937925e-18
871,4.59775730147588e-18,5.48405369231961e-18
872,4.57309086247375e-18,5.45625251700099e-18
873,4.54852058246756e-18,5.42766565018065e-18
874,4.52406032908586e-18,5.39847672254383e-18
875,4.49972343192596e-18,5.36886473496624e-18
876,4.47552268686914e-18,5.33900397532072e-18
877,4.45147036322739e-18,5.30906398313116e-18
878,4.42757821349572e-18,5.27920955936918e-18
879,4.40385748549151e-18,5.24960081869127e-18
880,4.38031893289188e-18,5.22039323658963e-18
881,4.3569692412246e-18,5.19169503505283e-18
882,4.33380459014794e-18,5.16348966468704e-18
883,4.31081946402229e-18,5.13573953412611e-18
884,4.288008514423e-18,5.1084080882538e-18
885,4.26536655475438e-18,5.08145977228656e-18
886,4.2428885552231e-18,5.05485999865498e-18
887,4.22056963815053e-18,5.0285751165277e-18
888,4.19840507360341e-18,5.00257238384336e-18
889,4.17639027532446e-18,4.97681994170768e-18
890,4.15452079811834e-18,4.95128678937984e-18
891,4.132793424354e-18,4.92594121130741e-18
892,4.11120811360479e-18,4.90074786213541e-18
893,4.08976533659582e-18,4.87567138503499e-18
894,4.06846551301152e-18,4.85067718598447e-18
895,4.04730901300801e-18,4.82573142143334e-18
896,4.02629615872873e-18,4.80080098418667e-18
897,4.0054272258209e-18,4.77585348761143e-18
898,3.98470244495073e-18,4.75085724825329e-18
899,3.96412200331498e-18,4.72578126696609e-18
900,3.9436860450388e-18,4.70059525767114e-18
901,3.92339368347511e-18,4.67531356323537e-18
902,3.90324124294705e-18,4.65007449257755e-18
903,3.88322466553627e-18,4.62503507579186e-18
904,3.86334001401906e-18,4.60034883120533e-18
905,3.84358346874154e-18,4.57616582246656e-18
906,3.82395132469801e-18,4.55263269900503e-18
907,3.80443998880067e-18,4.52989272068522e-18
908,3.78504597732906e-18,4.50808576746547e-18
909,3.76576591354821e-18,4.48734833485464e-18
910,3.74659652852497e-18,4.46781342514893e-18
911,3.72753731577363e-18,4.44953086345813e-18
912,3.70859523566129e-18,4.43232418242171e-18
913,3.68977826398084e-18,4.41598143364421e-18
914,3.67109404815447e-18,4.40029550940849e-18
915,3.65254991716079e-18,4.3850641411078e-18
916,3.63415289262917e-18,4.37008982158418e-18
917,3.61590970099436e-18,4.3551796554071e-18
918,3.59782678661315e-18,4.34014514089987e-18
919,3.57991032575189e-18,4.32480188746483e-18
920,3.56216623574836e-18,4.30896936435322e-18
921,3.5445954432648e-18,4.29254939065373e-18
922,3.52718551844276e-18,4.27566713175058e-18
923,3.50992212571142e-18,4.25848371318416e-18
924,3.49279139299095e-18,4.24115716079418e-18
925,3.47577989237005e-18,4.22384268402364e-18
926,3.45887462458848e-18,4.20669284980407e-18
927,3.44206300707851e-18,4.18985765161821e-18
928,3.42533286533445e-18,4.17348447807164e-18
929,3.40867242738894e-18,4.15771798519143e-18
930,3.39207032596011e-18,4.14269976896774e-18
931,3.37551953756087e-18,4.12847891052966e-18
932,3.35902429785031e-18,4.11485304436535e-18
933,3.34259061140076e-18,4.10158019459031e-18
934,3.32622427900386e-18,4.0884233265104e-18
935,3.30993089764242e-18,4.0751505267502e-18
936,3.29371586131182e-18,4.06153511367331e-18
937,3.27758436263634e-18,4.04735568117107e-18
938,3.26154139522584e-18,4.03239607895576e-18
939,3.24559175671956e-18,4.01644533251339e-18
940,3.22974005235254e-18,3.99929767253104e-18
941,3.21399060969454e-18,3.9808854688626e-18
942,3.19834732782802e-18,3.9615138782198e-18
943,3.18281389804038e-18,3.94154515380841e-18
944,3.16739385383359e-18,3.92133314300493e-18
945,3.15209057678009e-18,3.90122347388382e-18
946,3.13690730265437e-18,3.88155380620257e-18
947,3.12184712781192e-18,3.86265414343557e-18
948,3.10691301578955e-18,3.84484720267751e-18
949,3.09210780410352e-18,3.82844883950641e-18
950,3.07743420726383e-18,3.81376833628236e-18
951,3.06289174745529e-18,3.80096171635788e-18
952,3.04847141570919e-18,3.78977310085782e-18
953,3.03416301749977e-18,3.77988169634747e-18
954,3.01995667295836e-18,3.77097321817442e-18
955,3.00584280480535e-18,3.76273943822119e-18
956,2.9918121286514e-18,3.75487785610819e-18
957,2.97785564552121e-18,3.74709148861766e-18
958,2.96396463646111e-18,3.73908877245712e-18
959,2.95013065909723e-18,3.73058357567997e-18
960,2.93634554979485e-18,3.72129544573414e-18
961,2.92260425528193e-18,3.71104950710975e-18
962,2.90890971270644e-18,3.69995081881499e-18
963,2.89526610344326e-18,3.68815012592297e-18
964,2.88167747196776e-18,3.67579546415739e-18
965,2.8681477257719e-18,3.66303205198779e-18
966,2.85468063582227e-18,3.65000221199603e-18
967,2.84127983752673e-18,3.63684532036435e-18
968,2.82794883217643e-18,3.62369778327687e-18
969,2.81469098883095e-18,3.61069303903864e-18
970,2.80150954684112e-18,3.59796152254957e-18
971,2.78840778322258e-18,3.58558542519755e-18
972,2.77538929733605e-18,3.57352029585776e-18
973,2.7624576230774e-18,3.56170135931577e-18
974,2.7496161537062e-18,3.55006526899898e-18
975,2.73686814677193e-18,3.53855007073474e-18
976,2.72421672940264e-18,3.52709514765192e-18
977,2.71166490392425e-18,3.51564114713209e-18
978,2.69921555378093e-18,3.50412989066993e-18
979,2.68687144972964e-18,3.49250426740055e-18
980,2.67463525210559e-18,3.48070814275949e-18
981,2.66250653213836e-18,3.46870830712262e-18
